id,left,top,right,bottom,num_of_points,F,H,L,P
"843",79.087195,21.123185,79.092195,21.118185,0,0,0,0,0
"844",79.087195,21.118185,79.092195,21.113185,0,0,0,0,0
"845",79.087195,21.113185,79.092195,21.108185,0,0,0,0,0
"846",79.087195,21.108185,79.092195,21.103185,0,0,0,0,0
"847",79.087195,21.103185,79.092195,21.098185,0,0,0,0,0
"848",79.087195,21.098185,79.092195,21.093185,0,0,0,0,0
"849",79.087195,21.093185,79.092195,21.088185,0,0,0,0,0
"850",79.087195,21.088185,79.092195,21.083185,0,0,0,0,0
"851",79.087195,21.083185,79.092195,21.078185,0,0,0,0,0
"852",79.087195,21.078185,79.092195,21.073185,0,0,0,0,0
"853",79.087195,21.073185,79.092195,21.068185,0,0,0,0,0
"854",79.087195,21.068185,79.092195,21.063185,0,0,0,0,0
"855",79.087195,21.063185,79.092195,21.058185,0,0,0,0,0
"856",79.087195,21.058185,79.092195,21.053185,0,0,0,0,0
"857",79.087195,21.053185,79.092195,21.048185,0,0,0,0,0
"858",79.087195,21.048185,79.092195,21.043185,0,0,0,0,0
"859",79.087195,21.043185,79.092195,21.038185,0,0,0,0,0
"860",79.087195,21.038185,79.092195,21.033185,0,0,0,0,0
"861",79.087195,21.033185,79.092195,21.028185,0,0,0,0,0
"862",79.087195,21.028185,79.092195,21.023185,0,0,0,0,0
"863",79.087195,21.023185,79.092195,21.018185,0,0,0,0,0
"864",79.087195,21.018185,79.092195,21.013185,0,0,0,0,0
"865",79.092195,21.253185,79.097195,21.248185,0,0,0,0,0
"866",79.092195,21.248185,79.097195,21.243185,0,0,0,0,0
"867",79.092195,21.243185,79.097195,21.238185,0,0,0,0,0
"868",79.092195,21.238185,79.097195,21.233185,0,0,0,0,0
"869",79.092195,21.233185,79.097195,21.228185,0,0,0,0,0
"870",79.092195,21.228185,79.097195,21.223185,0,0,0,0,0
"871",79.092195,21.223185,79.097195,21.218185,0,0,0,0,0
"872",79.092195,21.218185,79.097195,21.213185,0,0,0,0,0
"873",79.092195,21.213185,79.097195,21.208185,0,0,0,0,0
"874",79.092195,21.208185,79.097195,21.203185,0,0,0,0,0
"875",79.092195,21.203185,79.097195,21.198185,0,0,0,0,0
"876",79.092195,21.198185,79.097195,21.193185,0,0,0,0,0
"877",79.092195,21.193185,79.097195,21.188185,0,0,0,0,0
"878",79.092195,21.188185,79.097195,21.183185,0,0,0,0,0
"879",79.092195,21.183185,79.097195,21.178185,0,0,0,0,0
"880",79.092195,21.178185,79.097195,21.173185,0,0,0,0,0
"881",79.092195,21.173185,79.097195,21.168185,0,0,0,0,0
"882",79.092195,21.168185,79.097195,21.163185,0,0,0,0,0
"883",79.092195,21.163185,79.097195,21.158185,0,0,0,0,0
"884",79.092195,21.158185,79.097195,21.153185,19,2,14,0,3
"885",79.092195,21.153185,79.097195,21.148185,19,2,12,0,5
"886",79.092195,21.148185,79.097195,21.143185,0,0,0,0,0
"887",79.092195,21.143185,79.097195,21.138185,42,0,3,0,39
"888",79.092195,21.138185,79.097195,21.133185,32,0,20,0,12
"889",79.092195,21.133185,79.097195,21.128185,0,0,0,0,0
"890",79.092195,21.128185,79.097195,21.123185,0,0,0,0,0
"891",79.092195,21.123185,79.097195,21.118185,0,0,0,0,0
"892",79.092195,21.118185,79.097195,21.113185,0,0,0,0,0
"893",79.092195,21.113185,79.097195,21.108185,0,0,0,0,0
"894",79.092195,21.108185,79.097195,21.103185,0,0,0,0,0
"895",79.092195,21.103185,79.097195,21.098185,0,0,0,0,0
"896",79.092195,21.098185,79.097195,21.093185,0,0,0,0,0
"897",79.092195,21.093185,79.097195,21.088185,0,0,0,0,0
"898",79.092195,21.088185,79.097195,21.083185,0,0,0,0,0
"899",79.092195,21.083185,79.097195,21.078185,0,0,0,0,0
"900",79.092195,21.078185,79.097195,21.073185,0,0,0,0,0
"901",79.092195,21.073185,79.097195,21.068185,0,0,0,0,0
"902",79.092195,21.068185,79.097195,21.063185,0,0,0,0,0
"903",79.092195,21.063185,79.097195,21.058185,0,0,0,0,0
"904",79.092195,21.058185,79.097195,21.053185,0,0,0,0,0
"905",79.092195,21.053185,79.097195,21.048185,0,0,0,0,0
"906",79.092195,21.048185,79.097195,21.043185,0,0,0,0,0
"907",79.092195,21.043185,79.097195,21.038185,0,0,0,0,0
"908",79.092195,21.038185,79.097195,21.033185,0,0,0,0,0
"909",79.092195,21.033185,79.097195,21.028185,0,0,0,0,0
"910",79.092195,21.028185,79.097195,21.023185,0,0,0,0,0
"911",79.092195,21.023185,79.097195,21.018185,0,0,0,0,0
"912",79.092195,21.018185,79.097195,21.013185,0,0,0,0,0
"913",79.097195,21.253185,79.102195,21.248185,0,0,0,0,0
"914",79.097195,21.248185,79.102195,21.243185,0,0,0,0,0
"915",79.097195,21.243185,79.102195,21.238185,0,0,0,0,0
"916",79.097195,21.238185,79.102195,21.233185,0,0,0,0,0
"917",79.097195,21.233185,79.102195,21.228185,0,0,0,0,0
"918",79.097195,21.228185,79.102195,21.223185,0,0,0,0,0
"919",79.097195,21.223185,79.102195,21.218185,0,0,0,0,0
"920",79.097195,21.218185,79.102195,21.213185,0,0,0,0,0
"921",79.097195,21.213185,79.102195,21.208185,0,0,0,0,0
"922",79.097195,21.208185,79.102195,21.203185,0,0,0,0,0
"923",79.097195,21.203185,79.102195,21.198185,0,0,0,0,0
"924",79.097195,21.198185,79.102195,21.193185,0,0,0,0,0
"925",79.097195,21.193185,79.102195,21.188185,0,0,0,0,0
"926",79.097195,21.188185,79.102195,21.183185,0,0,0,0,0
"927",79.097195,21.183185,79.102195,21.178185,0,0,0,0,0
"928",79.097195,21.178185,79.102195,21.173185,0,0,0,0,0
"929",79.097195,21.173185,79.102195,21.168185,0,0,0,0,0
"930",79.097195,21.168185,79.102195,21.163185,0,0,0,0,0
"931",79.097195,21.163185,79.102195,21.158185,0,0,0,0,0
"932",79.097195,21.158185,79.102195,21.153185,0,0,0,0,0
"933",79.097195,21.153185,79.102195,21.148185,35,5,27,0,3
"934",79.097195,21.148185,79.102195,21.143185,0,0,0,0,0
"935",79.097195,21.143185,79.102195,21.138185,0,0,0,0,0
"936",79.097195,21.138185,79.102195,21.133185,0,0,0,0,0
"937",79.097195,21.133185,79.102195,21.128185,41,2,17,0,22
"938",79.097195,21.128185,79.102195,21.123185,0,0,0,0,0
"939",79.097195,21.123185,79.102195,21.118185,0,0,0,0,0
"940",79.097195,21.118185,79.102195,21.113185,0,0,0,0,0
"941",79.097195,21.113185,79.102195,21.108185,0,0,0,0,0
"942",79.097195,21.108185,79.102195,21.103185,0,0,0,0,0
"943",79.097195,21.103185,79.102195,21.098185,0,0,0,0,0
"944",79.097195,21.098185,79.102195,21.093185,0,0,0,0,0
"945",79.097195,21.093185,79.102195,21.088185,0,0,0,0,0
"946",79.097195,21.088185,79.102195,21.083185,0,0,0,0,0
"947",79.097195,21.083185,79.102195,21.078185,0,0,0,0,0
"948",79.097195,21.078185,79.102195,21.073185,0,0,0,0,0
"949",79.097195,21.073185,79.102195,21.068185,0,0,0,0,0
"950",79.097195,21.068185,79.102195,21.063185,0,0,0,0,0
"951",79.097195,21.063185,79.102195,21.058185,0,0,0,0,0
"952",79.097195,21.058185,79.102195,21.053185,0,0,0,0,0
"953",79.097195,21.053185,79.102195,21.048185,0,0,0,0,0
"954",79.097195,21.048185,79.102195,21.043185,0,0,0,0,0
"955",79.097195,21.043185,79.102195,21.038185,0,0,0,0,0
"956",79.097195,21.038185,79.102195,21.033185,0,0,0,0,0
"957",79.097195,21.033185,79.102195,21.028185,0,0,0,0,0
"958",79.097195,21.028185,79.102195,21.023185,0,0,0,0,0
"959",79.097195,21.023185,79.102195,21.018185,0,0,0,0,0
"960",79.097195,21.018185,79.102195,21.013185,0,0,0,0,0
"961",79.102195,21.253185,79.107195,21.248185,0,0,0,0,0
"962",79.102195,21.248185,79.107195,21.243185,0,0,0,0,0
"963",79.102195,21.243185,79.107195,21.238185,0,0,0,0,0
"964",79.102195,21.238185,79.107195,21.233185,0,0,0,0,0
"965",79.102195,21.233185,79.107195,21.228185,0,0,0,0,0
"966",79.102195,21.228185,79.107195,21.223185,0,0,0,0,0
"967",79.102195,21.223185,79.107195,21.218185,0,0,0,0,0
"968",79.102195,21.218185,79.107195,21.213185,0,0,0,0,0
"969",79.102195,21.213185,79.107195,21.208185,0,0,0,0,0
"970",79.102195,21.208185,79.107195,21.203185,0,0,0,0,0
"971",79.102195,21.203185,79.107195,21.198185,0,0,0,0,0
"972",79.102195,21.198185,79.107195,21.193185,0,0,0,0,0
"973",79.102195,21.193185,79.107195,21.188185,0,0,0,0,0
"974",79.102195,21.188185,79.107195,21.183185,0,0,0,0,0
"975",79.102195,21.183185,79.107195,21.178185,0,0,0,0,0
"976",79.102195,21.178185,79.107195,21.173185,0,0,0,0,0
"977",79.102195,21.173185,79.107195,21.168185,0,0,0,0,0
"978",79.102195,21.168185,79.107195,21.163185,0,0,0,0,0
"979",79.102195,21.163185,79.107195,21.158185,0,0,0,0,0
"980",79.102195,21.158185,79.107195,21.153185,0,0,0,0,0
"981",79.102195,21.153185,79.107195,21.148185,23,4,16,0,3
"982",79.102195,21.148185,79.107195,21.143185,0,0,0,0,0
"983",79.102195,21.143185,79.107195,21.138185,0,0,0,0,0
"984",79.102195,21.138185,79.107195,21.133185,0,0,0,0,0
"985",79.102195,21.133185,79.107195,21.128185,36,0,25,0,11
"986",79.102195,21.128185,79.107195,21.123185,20,0,10,0,10
"987",79.102195,21.123185,79.107195,21.118185,0,0,0,0,0
"988",79.102195,21.118185,79.107195,21.113185,0,0,0,0,0
"989",79.102195,21.113185,79.107195,21.108185,0,0,0,0,0
"990",79.102195,21.108185,79.107195,21.103185,0,0,0,0,0
"991",79.102195,21.103185,79.107195,21.098185,0,0,0,0,0
"992",79.102195,21.098185,79.107195,21.093185,0,0,0,0,0
"993",79.102195,21.093185,79.107195,21.088185,0,0,0,0,0
"994",79.102195,21.088185,79.107195,21.083185,0,0,0,0,0
"995",79.102195,21.083185,79.107195,21.078185,0,0,0,0,0
"996",79.102195,21.078185,79.107195,21.073185,0,0,0,0,0
"997",79.102195,21.073185,79.107195,21.068185,0,0,0,0,0
"998",79.102195,21.068185,79.107195,21.063185,0,0,0,0,0
"999",79.102195,21.063185,79.107195,21.058185,0,0,0,0,0
"1000",79.102195,21.058185,79.107195,21.053185,0,0,0,0,0
"1001",79.102195,21.053185,79.107195,21.048185,0,0,0,0,0
"1002",79.102195,21.048185,79.107195,21.043185,0,0,0,0,0
"1003",79.102195,21.043185,79.107195,21.038185,0,0,0,0,0
"1004",79.102195,21.038185,79.107195,21.033185,0,0,0,0,0
"1005",79.102195,21.033185,79.107195,21.028185,0,0,0,0,0
"1006",79.102195,21.028185,79.107195,21.023185,0,0,0,0,0
"1007",79.102195,21.023185,79.107195,21.018185,0,0,0,0,0
"1008",79.102195,21.018185,79.107195,21.013185,0,0,0,0,0
"1009",79.107195,21.253185,79.112195,21.248185,0,0,0,0,0
"1010",79.107195,21.248185,79.112195,21.243185,0,0,0,0,0
"1011",79.107195,21.243185,79.112195,21.238185,0,0,0,0,0
"1012",79.107195,21.238185,79.112195,21.233185,0,0,0,0,0
"1013",79.107195,21.233185,79.112195,21.228185,0,0,0,0,0
"1014",79.107195,21.228185,79.112195,21.223185,0,0,0,0,0
"1015",79.107195,21.223185,79.112195,21.218185,0,0,0,0,0
"1016",79.107195,21.218185,79.112195,21.213185,0,0,0,0,0
"1017",79.107195,21.213185,79.112195,21.208185,0,0,0,0,0
"1018",79.107195,21.208185,79.112195,21.203185,0,0,0,0,0
"1019",79.107195,21.203185,79.112195,21.198185,0,0,0,0,0
"1020",79.107195,21.198185,79.112195,21.193185,0,0,0,0,0
"1021",79.107195,21.193185,79.112195,21.188185,0,0,0,0,0
"1022",79.107195,21.188185,79.112195,21.183185,0,0,0,0,0
"1023",79.107195,21.183185,79.112195,21.178185,0,0,0,0,0
"1024",79.107195,21.178185,79.112195,21.173185,0,0,0,0,0
"1025",79.107195,21.173185,79.112195,21.168185,0,0,0,0,0
"1026",79.107195,21.168185,79.112195,21.163185,0,0,0,0,0
"1027",79.107195,21.163185,79.112195,21.158185,0,0,0,0,0
"1028",79.107195,21.158185,79.112195,21.153185,0,0,0,0,0
"1029",79.107195,21.153185,79.112195,21.148185,19,0,14,0,5
"1030",79.107195,21.148185,79.112195,21.143185,0,0,0,0,0
"1031",79.107195,21.143185,79.112195,21.138185,0,0,0,0,0
"1032",79.107195,21.138185,79.112195,21.133185,0,0,0,0,0
"1033",79.107195,21.133185,79.112195,21.128185,35,2,17,0,16
"1034",79.107195,21.128185,79.112195,21.123185,17,0,15,0,2
"1035",79.107195,21.123185,79.112195,21.118185,18,0,13,0,5
"1036",79.107195,21.118185,79.112195,21.113185,15,0,8,0,7
"1037",79.107195,21.113185,79.112195,21.108185,0,0,0,0,0
"1038",79.107195,21.108185,79.112195,21.103185,0,0,0,0,0
"1039",79.107195,21.103185,79.112195,21.098185,0,0,0,0,0
"1040",79.107195,21.098185,79.112195,21.093185,0,0,0,0,0
"1041",79.107195,21.093185,79.112195,21.088185,0,0,0,0,0
"1042",79.107195,21.088185,79.112195,21.083185,0,0,0,0,0
"1043",79.107195,21.083185,79.112195,21.078185,0,0,0,0,0
"1044",79.107195,21.078185,79.112195,21.073185,0,0,0,0,0
"1045",79.107195,21.073185,79.112195,21.068185,0,0,0,0,0
"1046",79.107195,21.068185,79.112195,21.063185,0,0,0,0,0
"1047",79.107195,21.063185,79.112195,21.058185,0,0,0,0,0
"1048",79.107195,21.058185,79.112195,21.053185,0,0,0,0,0
"1049",79.107195,21.053185,79.112195,21.048185,0,0,0,0,0
"1050",79.107195,21.048185,79.112195,21.043185,0,0,0,0,0
"1051",79.107195,21.043185,79.112195,21.038185,0,0,0,0,0
"1052",79.107195,21.038185,79.112195,21.033185,0,0,0,0,0
"1053",79.107195,21.033185,79.112195,21.028185,0,0,0,0,0
"1054",79.107195,21.028185,79.112195,21.023185,0,0,0,0,0
"1055",79.107195,21.023185,79.112195,21.018185,0,0,0,0,0
"1056",79.107195,21.018185,79.112195,21.013185,0,0,0,0,0
"1057",79.112195,21.253185,79.117195,21.248185,0,0,0,0,0
"1058",79.112195,21.248185,79.117195,21.243185,0,0,0,0,0
"1059",79.112195,21.243185,79.117195,21.238185,0,0,0,0,0
"1060",79.112195,21.238185,79.117195,21.233185,0,0,0,0,0
"1061",79.112195,21.233185,79.117195,21.228185,0,0,0,0,0
"1062",79.112195,21.228185,79.117195,21.223185,0,0,0,0,0
"1063",79.112195,21.223185,79.117195,21.218185,0,0,0,0,0
"1064",79.112195,21.218185,79.117195,21.213185,0,0,0,0,0
"1065",79.112195,21.213185,79.117195,21.208185,0,0,0,0,0
"1066",79.112195,21.208185,79.117195,21.203185,0,0,0,0,0
"1067",79.112195,21.203185,79.117195,21.198185,0,0,0,0,0
"1068",79.112195,21.198185,79.117195,21.193185,0,0,0,0,0
"1069",79.112195,21.193185,79.117195,21.188185,0,0,0,0,0
"1070",79.112195,21.188185,79.117195,21.183185,0,0,0,0,0
"1071",79.112195,21.183185,79.117195,21.178185,0,0,0,0,0
"1072",79.112195,21.178185,79.117195,21.173185,0,0,0,0,0
"1073",79.112195,21.173185,79.117195,21.168185,0,0,0,0,0
"1074",79.112195,21.168185,79.117195,21.163185,0,0,0,0,0
"1075",79.112195,21.163185,79.117195,21.158185,0,0,0,0,0
"1076",79.112195,21.158185,79.117195,21.153185,0,0,0,0,0
"1077",79.112195,21.153185,79.117195,21.148185,33,6,20,0,7
"1078",79.112195,21.148185,79.117195,21.143185,0,0,0,0,0
"1079",79.112195,21.143185,79.117195,21.138185,0,0,0,0,0
"1080",79.112195,21.138185,79.117195,21.133185,0,0,0,0,0
"1081",79.112195,21.133185,79.117195,21.128185,11,0,0,0,11
"1082",79.112195,21.128185,79.117195,21.123185,34,2,10,0,22
"1083",79.112195,21.123185,79.117195,21.118185,0,0,0,0,0
"1084",79.112195,21.118185,79.117195,21.113185,18,0,10,0,8
"1085",79.112195,21.113185,79.117195,21.108185,25,0,10,0,15
"1086",79.112195,21.108185,79.117195,21.103185,0,0,0,0,0
"1087",79.112195,21.103185,79.117195,21.098185,0,0,0,0,0
"1088",79.112195,21.098185,79.117195,21.093185,0,0,0,0,0
"1089",79.112195,21.093185,79.117195,21.088185,0,0,0,0,0
"1090",79.112195,21.088185,79.117195,21.083185,0,0,0,0,0
"1091",79.112195,21.083185,79.117195,21.078185,0,0,0,0,0
"1092",79.112195,21.078185,79.117195,21.073185,0,0,0,0,0
"1093",79.112195,21.073185,79.117195,21.068185,0,0,0,0,0
"1094",79.112195,21.068185,79.117195,21.063185,0,0,0,0,0
"1095",79.112195,21.063185,79.117195,21.058185,0,0,0,0,0
"1096",79.112195,21.058185,79.117195,21.053185,0,0,0,0,0
"1097",79.112195,21.053185,79.117195,21.048185,0,0,0,0,0
"1098",79.112195,21.048185,79.117195,21.043185,0,0,0,0,0
"1099",79.112195,21.043185,79.117195,21.038185,0,0,0,0,0
"1100",79.112195,21.038185,79.117195,21.033185,0,0,0,0,0
"1101",79.112195,21.033185,79.117195,21.028185,0,0,0,0,0
"1102",79.112195,21.028185,79.117195,21.023185,0,0,0,0,0
"1103",79.112195,21.023185,79.117195,21.018185,0,0,0,0,0
"1104",79.112195,21.018185,79.117195,21.013185,0,0,0,0,0
"1105",79.117195,21.253185,79.122195,21.248185,0,0,0,0,0
"1106",79.117195,21.248185,79.122195,21.243185,0,0,0,0,0
"1107",79.117195,21.243185,79.122195,21.238185,0,0,0,0,0
"1108",79.117195,21.238185,79.122195,21.233185,0,0,0,0,0
"1109",79.117195,21.233185,79.122195,21.228185,0,0,0,0,0
"1110",79.117195,21.228185,79.122195,21.223185,0,0,0,0,0
"1111",79.117195,21.223185,79.122195,21.218185,0,0,0,0,0
"1112",79.117195,21.218185,79.122195,21.213185,0,0,0,0,0
"1113",79.117195,21.213185,79.122195,21.208185,0,0,0,0,0
"1114",79.117195,21.208185,79.122195,21.203185,0,0,0,0,0
"1115",79.117195,21.203185,79.122195,21.198185,0,0,0,0,0
"1116",79.117195,21.198185,79.122195,21.193185,0,0,0,0,0
"1117",79.117195,21.193185,79.122195,21.188185,0,0,0,0,0
"1118",79.117195,21.188185,79.122195,21.183185,0,0,0,0,0
"1119",79.117195,21.183185,79.122195,21.178185,0,0,0,0,0
"1120",79.117195,21.178185,79.122195,21.173185,0,0,0,0,0
"1121",79.117195,21.173185,79.122195,21.168185,0,0,0,0,0
"1122",79.117195,21.168185,79.122195,21.163185,0,0,0,0,0
"1123",79.117195,21.163185,79.122195,21.158185,0,0,0,0,0
"1124",79.117195,21.158185,79.122195,21.153185,29,2,11,0,16
"1125",79.117195,21.153185,79.122195,21.148185,39,5,15,0,19
"1126",79.117195,21.148185,79.122195,21.143185,0,0,0,0,0
"1127",79.117195,21.143185,79.122195,21.138185,0,0,0,0,0
"1128",79.117195,21.138185,79.122195,21.133185,0,0,0,0,0
"1129",79.117195,21.133185,79.122195,21.128185,0,0,0,0,0
"1130",79.117195,21.128185,79.122195,21.123185,27,2,22,0,3
"1131",79.117195,21.123185,79.122195,21.118185,20,0,14,0,6
"1132",79.117195,21.118185,79.122195,21.113185,0,0,0,0,0
"1133",79.117195,21.113185,79.122195,21.108185,17,0,8,0,9
"1134",79.117195,21.108185,79.122195,21.103185,10,0,3,0,7
"1135",79.117195,21.103185,79.122195,21.098185,6,0,4,0,2
"1136",79.117195,21.098185,79.122195,21.093185,0,0,0,0,0
"1137",79.117195,21.093185,79.122195,21.088185,0,0,0,0,0
"1138",79.117195,21.088185,79.122195,21.083185,0,0,0,0,0
"1139",79.117195,21.083185,79.122195,21.078185,0,0,0,0,0
"1140",79.117195,21.078185,79.122195,21.073185,0,0,0,0,0
"1141",79.117195,21.073185,79.122195,21.068185,0,0,0,0,0
"1142",79.117195,21.068185,79.122195,21.063185,0,0,0,0,0
"1143",79.117195,21.063185,79.122195,21.058185,0,0,0,0,0
"1144",79.117195,21.058185,79.122195,21.053185,0,0,0,0,0
"1145",79.117195,21.053185,79.122195,21.048185,0,0,0,0,0
"1146",79.117195,21.048185,79.122195,21.043185,0,0,0,0,0
"1147",79.117195,21.043185,79.122195,21.038185,0,0,0,0,0
"1148",79.117195,21.038185,79.122195,21.033185,0,0,0,0,0
"1149",79.117195,21.033185,79.122195,21.028185,0,0,0,0,0
"1150",79.117195,21.028185,79.122195,21.023185,0,0,0,0,0
"1151",79.117195,21.023185,79.122195,21.018185,0,0,0,0,0
"1152",79.117195,21.018185,79.122195,21.013185,0,0,0,0,0
"1153",79.122195,21.253185,79.127195,21.248185,0,0,0,0,0
"1154",79.122195,21.248185,79.127195,21.243185,0,0,0,0,0
"1155",79.122195,21.243185,79.127195,21.238185,0,0,0,0,0
"1156",79.122195,21.238185,79.127195,21.233185,0,0,0,0,0
"1157",79.122195,21.233185,79.127195,21.228185,0,0,0,0,0
"1158",79.122195,21.228185,79.127195,21.223185,0,0,0,0,0
"1159",79.122195,21.223185,79.127195,21.218185,0,0,0,0,0
"1160",79.122195,21.218185,79.127195,21.213185,0,0,0,0,0
"1161",79.122195,21.213185,79.127195,21.208185,0,0,0,0,0
"1162",79.122195,21.208185,79.127195,21.203185,0,0,0,0,0
"1163",79.122195,21.203185,79.127195,21.198185,0,0,0,0,0
"1164",79.122195,21.198185,79.127195,21.193185,0,0,0,0,0
"1165",79.122195,21.193185,79.127195,21.188185,0,0,0,0,0
"1166",79.122195,21.188185,79.127195,21.183185,0,0,0,0,0
"1167",79.122195,21.183185,79.127195,21.178185,0,0,0,0,0
"1168",79.122195,21.178185,79.127195,21.173185,0,0,0,0,0
"1169",79.122195,21.173185,79.127195,21.168185,0,0,0,0,0
"1170",79.122195,21.168185,79.127195,21.163185,0,0,0,0,0
"1171",79.122195,21.163185,79.127195,21.158185,0,0,0,0,0
"1172",79.122195,21.158185,79.127195,21.153185,16,0,14,0,2
"1173",79.122195,21.153185,79.127195,21.148185,1,0,1,0,0
"1174",79.122195,21.148185,79.127195,21.143185,0,0,0,0,0
"1175",79.122195,21.143185,79.127195,21.138185,0,0,0,0,0
"1176",79.122195,21.138185,79.127195,21.133185,0,0,0,0,0
"1177",79.122195,21.133185,79.127195,21.128185,0,0,0,0,0
"1178",79.122195,21.128185,79.127195,21.123185,0,0,0,0,0
"1179",79.122195,21.123185,79.127195,21.118185,31,2,25,0,4
"1180",79.122195,21.118185,79.127195,21.113185,8,0,4,0,4
"1181",79.122195,21.113185,79.127195,21.108185,0,0,0,0,0
"1182",79.122195,21.108185,79.127195,21.103185,0,0,0,0,0
"1183",79.122195,21.103185,79.127195,21.098185,17,0,10,0,7
"1184",79.122195,21.098185,79.127195,21.093185,21,0,13,0,8
"1185",79.122195,21.093185,79.127195,21.088185,13,0,9,0,4
"1186",79.122195,21.088185,79.127195,21.083185,12,0,3,0,9
"1187",79.122195,21.083185,79.127195,21.078185,4,0,0,0,4
"1188",79.122195,21.078185,79.127195,21.073185,9,0,5,4,0
"1189",79.122195,21.073185,79.127195,21.068185,2,0,2,0,0
"1190",79.122195,21.068185,79.127195,21.063185,0,0,0,0,0
"1191",79.122195,21.063185,79.127195,21.058185,0,0,0,0,0
"1192",79.122195,21.058185,79.127195,21.053185,0,0,0,0,0
"1193",79.122195,21.053185,79.127195,21.048185,0,0,0,0,0
"1194",79.122195,21.048185,79.127195,21.043185,0,0,0,0,0
"1195",79.122195,21.043185,79.127195,21.038185,0,0,0,0,0
"1196",79.122195,21.038185,79.127195,21.033185,0,0,0,0,0
"1197",79.122195,21.033185,79.127195,21.028185,0,0,0,0,0
"1198",79.122195,21.028185,79.127195,21.023185,0,0,0,0,0
"1199",79.122195,21.023185,79.127195,21.018185,0,0,0,0,0
"1200",79.122195,21.018185,79.127195,21.013185,2,0,0,0,2
"1201",79.127195,21.253185,79.132195,21.248185,0,0,0,0,0
"1202",79.127195,21.248185,79.132195,21.243185,0,0,0,0,0
"1203",79.127195,21.243185,79.132195,21.238185,0,0,0,0,0
"1204",79.127195,21.238185,79.132195,21.233185,0,0,0,0,0
"1205",79.127195,21.233185,79.132195,21.228185,0,0,0,0,0
"1206",79.127195,21.228185,79.132195,21.223185,0,0,0,0,0
"1207",79.127195,21.223185,79.132195,21.218185,0,0,0,0,0
"1208",79.127195,21.218185,79.132195,21.213185,0,0,0,0,0
"1209",79.127195,21.213185,79.132195,21.208185,0,0,0,0,0
"1210",79.127195,21.208185,79.132195,21.203185,0,0,0,0,0
"1211",79.127195,21.203185,79.132195,21.198185,0,0,0,0,0
"1212",79.127195,21.198185,79.132195,21.193185,0,0,0,0,0
"1213",79.127195,21.193185,79.132195,21.188185,0,0,0,0,0
"1214",79.127195,21.188185,79.132195,21.183185,0,0,0,0,0
"1215",79.127195,21.183185,79.132195,21.178185,0,0,0,0,0
"1216",79.127195,21.178185,79.132195,21.173185,0,0,0,0,0
"1217",79.127195,21.173185,79.132195,21.168185,0,0,0,0,0
"1218",79.127195,21.168185,79.132195,21.163185,0,0,0,0,0
"1219",79.127195,21.163185,79.132195,21.158185,0,0,0,0,0
"1220",79.127195,21.158185,79.132195,21.153185,0,0,0,0,0
"1221",79.127195,21.153185,79.132195,21.148185,14,0,14,0,0
"1222",79.127195,21.148185,79.132195,21.143185,0,0,0,0,0
"1223",79.127195,21.143185,79.132195,21.138185,0,0,0,0,0
"1224",79.127195,21.138185,79.132195,21.133185,0,0,0,0,0
"1225",79.127195,21.133185,79.132195,21.128185,0,0,0,0,0
"1226",79.127195,21.128185,79.132195,21.123185,0,0,0,0,0
"1227",79.127195,21.123185,79.132195,21.118185,0,0,0,0,0
"1228",79.127195,21.118185,79.132195,21.113185,52,1,25,0,26
"1229",79.127195,21.113185,79.132195,21.108185,0,0,0,0,0
"1230",79.127195,21.108185,79.132195,21.103185,0,0,0,0,0
"1231",79.127195,21.103185,79.132195,21.098185,0,0,0,0,0
"1232",79.127195,21.098185,79.132195,21.093185,0,0,0,0,0
"1233",79.127195,21.093185,79.132195,21.088185,0,0,0,0,0
"1234",79.127195,21.088185,79.132195,21.083185,0,0,0,0,0
"1235",79.127195,21.083185,79.132195,21.078185,0,0,0,0,0
"1236",79.127195,21.078185,79.132195,21.073185,0,0,0,0,0
"1237",79.127195,21.073185,79.132195,21.068185,7,0,5,0,2
"1238",79.127195,21.068185,79.132195,21.063185,12,0,0,8,4
"1239",79.127195,21.063185,79.132195,21.058185,21,0,5,16,0
"1240",79.127195,21.058185,79.132195,21.053185,12,0,2,10,0
"1241",79.127195,21.053185,79.132195,21.048185,0,0,0,0,0
"1242",79.127195,21.048185,79.132195,21.043185,0,0,0,0,0
"1243",79.127195,21.043185,79.132195,21.038185,0,0,0,0,0
"1244",79.127195,21.038185,79.132195,21.033185,0,0,0,0,0
"1245",79.127195,21.033185,79.132195,21.028185,0,0,0,0,0
"1246",79.127195,21.028185,79.132195,21.023185,0,0,0,0,0
"1247",79.127195,21.023185,79.132195,21.018185,4,0,0,4,0
"1248",79.127195,21.018185,79.132195,21.013185,18,0,0,14,4
"1249",79.132195,21.253185,79.137195,21.248185,0,0,0,0,0
"1250",79.132195,21.248185,79.137195,21.243185,0,0,0,0,0
"1251",79.132195,21.243185,79.137195,21.238185,0,0,0,0,0
"1252",79.132195,21.238185,79.137195,21.233185,0,0,0,0,0
"1253",79.132195,21.233185,79.137195,21.228185,0,0,0,0,0
"1254",79.132195,21.228185,79.137195,21.223185,0,0,0,0,0
"1255",79.132195,21.223185,79.137195,21.218185,0,0,0,0,0
"1256",79.132195,21.218185,79.137195,21.213185,0,0,0,0,0
"1257",79.132195,21.213185,79.137195,21.208185,0,0,0,0,0
